run_id,target_mph,encounter_distance_m,walker_speed_mps,walker_side,walker_cross,walker_startup_s,trigger_ttc_s,trigger_delay_s,braking_ramp_up_per_s,brake_headway_s,brake_profile,weather_preset,sun_altitude_deg,cloudiness,sim_seconds,random_seed,hazard_triggered,collision_detected,outcome,min_ped_distance_m,min_ttc_s,max_jerk_mps3,mean_jerk_mps3,ego_speed_at_trigger_mph,ego_speed_at_trigger_mps,ego_dist_at_trigger_m,trigger_time_s,time_to_stop_s,error
run_0512,40.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.704,0.859,297.74,14.39,29.91,13.371,13.5,2.46,2.00,
run_0513,40.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.435,0.978,293.68,14.59,29.91,13.371,13.5,2.46,1.94,
run_0514,40.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.072,1.074,279.63,14.68,29.91,13.371,13.5,2.46,1.86,
run_0515,40.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.072,1.074,279.63,14.68,29.91,13.371,13.5,2.46,1.86,
run_0516,40.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,3.118,0.604,248.34,14.56,29.91,13.371,13.5,2.46,2.16,
run_0517,40.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,3.118,0.604,248.34,14.56,29.91,13.371,13.5,2.46,2.16,
run_0518,40.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,3.617,0.682,301.93,14.09,29.91,13.371,13.5,2.46,2.08,
run_0519,40.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,4.879,0.881,305.43,14.43,29.91,13.371,13.5,2.46,1.98,
run_0520,40.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,1.792,0.230,44.21,2.24,41.07,18.361,27.3,3.32,,
run_0521,40.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,1.799,0.235,42.63,2.22,41.07,18.361,27.3,3.32,,
run_0522,40.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,slowed_avoided,1.803,0.240,233.69,3.40,41.07,18.361,27.3,3.32,,
run_0523,40.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,slowed_avoided,1.803,0.240,233.69,3.40,41.07,18.361,27.3,3.32,,
run_0524,40.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.754,0.197,221.28,2.44,41.07,18.361,27.3,3.32,1.92,
run_0525,40.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.754,0.197,221.28,2.44,41.07,18.361,27.3,3.32,1.92,
run_0526,40.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,1.793,0.229,99.07,2.32,41.07,18.361,27.3,3.32,,
run_0527,40.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,1.792,0.230,44.37,2.24,41.07,18.361,27.3,3.32,,
run_0528,40.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.539,0.191,359.04,17.34,38.44,17.182,22.7,3.06,2.16,
run_0529,40.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.588,0.199,325.06,17.88,38.44,17.182,22.7,3.06,2.14,
run_0530,40.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,slowed_avoided,1.615,0.216,452.01,18.19,38.44,17.182,22.7,3.06,,
run_0531,40.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,slowed_avoided,1.615,0.216,452.01,18.19,38.44,17.182,22.7,3.06,,
run_0532,40.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.740,0.195,248.99,11.95,38.44,17.182,22.7,3.06,1.94,
run_0533,40.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.740,0.195,248.99,11.95,38.44,17.182,22.7,3.06,1.94,
run_0534,40.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,1.563,0.185,380.34,16.08,38.44,17.182,22.7,3.06,2.08,
run_0535,40.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,1.568,0.193,358.45,16.94,38.44,17.182,22.7,3.06,2.10,
run_0536,40.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.518,0.964,297.70,10.76,35.33,15.795,19.1,2.84,2.02,
run_0537,40.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.118,1.066,294.87,10.89,35.33,15.795,19.1,2.84,1.96,
run_0538,40.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.715,1.154,277.69,10.95,35.33,15.795,19.1,2.84,1.88,
run_0539,40.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.715,1.154,277.69,10.95,35.33,15.795,19.1,2.84,1.88,
run_0540,40.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.484,0.510,57.19,7.29,35.33,15.795,19.1,2.84,,
run_0541,40.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.484,0.510,57.19,7.29,35.33,15.795,19.1,2.84,,
run_0542,40.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,4.628,0.808,304.14,10.55,35.33,15.795,19.1,2.84,2.10,
run_0543,40.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,5.584,0.981,289.60,10.80,35.33,15.795,19.1,2.84,2.02,
run_0544,40.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.750,1.055,279.76,10.53,32.78,14.652,16.3,2.66,2.12,
run_0545,40.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.575,1.147,279.55,10.57,32.78,14.652,16.3,2.66,2.00,
run_0546,40.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,7.270,1.217,269.40,10.62,32.78,14.652,16.3,2.66,1.92,
run_0547,40.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,7.270,1.217,269.40,10.62,32.78,14.652,16.3,2.66,1.92,
run_0548,40.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.481,0.448,51.91,7.03,32.78,14.652,16.3,2.66,,
run_0549,40.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.481,0.448,51.91,7.03,32.78,14.652,16.3,2.66,,
run_0550,40.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,4.537,0.886,285.80,10.49,32.78,14.652,16.3,2.66,2.28,
run_0551,40.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,5.887,1.070,278.91,10.53,32.78,14.652,16.3,2.66,2.10,
run_0552,40.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.028,0.836,293.59,11.27,29.91,13.371,13.5,2.46,2.24,
run_0553,40.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.986,0.988,289.02,11.40,29.91,13.371,13.5,2.46,2.10,
run_0554,40.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,5.901,1.128,266.55,11.36,29.91,13.371,13.5,2.46,1.98,
run_0555,40.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,5.901,1.128,266.55,11.36,29.91,13.371,13.5,2.46,1.98,
run_0556,40.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.397,42.63,7.33,29.91,13.371,13.5,2.46,,
run_0557,40.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.397,42.63,7.33,29.91,13.371,13.5,2.46,,
run_0558,40.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.482,0.491,71.77,6.31,29.91,13.371,13.5,2.46,,
run_0559,40.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,4.153,0.861,255.81,11.24,29.91,13.371,13.5,2.46,2.22,
run_0560,40.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.313,0.255,258.27,12.59,39.57,17.690,88.3,6.78,2.02,
run_0561,40.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.352,0.258,258.76,12.70,39.57,17.690,88.3,6.78,2.02,
run_0562,40.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,True,collision,2.372,0.261,258.86,12.75,39.57,17.690,88.3,6.78,2.02,
run_0563,40.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,True,collision,2.372,0.261,258.86,12.75,39.57,17.690,88.3,6.78,2.02,
run_0564,40.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,1.505,0.236,277.61,12.47,39.57,17.690,88.3,6.78,2.16,
run_0565,40.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,1.505,0.236,277.61,12.47,39.57,17.690,88.3,6.78,2.16,
run_0566,40.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,True,collision,2.106,0.249,237.82,12.47,39.57,17.690,88.3,6.78,2.04,
run_0567,40.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,True,collision,2.400,0.255,252.27,12.64,39.57,17.690,88.3,6.78,2.00,
run_0568,40.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.605,0.318,295.74,12.48,39.52,17.668,81.2,6.38,1.98,
run_0569,40.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.607,0.336,256.04,12.57,39.52,17.668,81.2,6.38,1.94,
run_0570,40.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,True,collision,2.611,0.341,290.91,12.91,39.52,17.668,81.2,6.38,1.94,
run_0571,40.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,True,collision,2.611,0.341,290.91,12.91,39.52,17.668,81.2,6.38,1.94,
run_0572,40.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.584,0.279,252.27,12.39,39.52,17.668,81.2,6.38,2.10,
run_0573,40.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.584,0.279,252.27,12.39,39.52,17.668,81.2,6.38,2.10,
run_0574,40.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,True,collision,2.596,0.311,311.76,12.29,39.52,17.668,81.2,6.38,2.00,
run_0575,40.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,True,collision,2.605,0.320,294.28,12.50,39.52,17.668,81.2,6.38,1.98,
run_0576,40.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.388,0.799,270.27,12.13,39.47,17.646,74.2,5.98,2.10,
run_0577,40.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.896,0.884,270.45,12.30,39.47,17.646,74.2,5.98,2.06,
run_0578,40.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,5.404,0.970,285.07,12.40,39.47,17.646,74.2,5.98,2.02,
run_0579,40.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,5.404,0.970,285.07,12.40,39.47,17.646,74.2,5.98,2.02,
run_0580,40.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.745,0.544,245.43,12.31,39.47,17.646,74.2,5.98,2.28,
run_0581,40.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.745,0.544,245.43,12.31,39.47,17.646,74.2,5.98,2.28,
run_0582,40.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,3.464,0.655,269.86,11.87,39.47,17.646,74.2,5.98,2.18,
run_0583,40.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,4.432,0.809,270.57,12.17,39.47,17.646,74.2,5.98,2.10,
run_0584,40.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.189,1.120,301.26,12.41,39.43,17.625,67.5,5.60,2.34,
run_0585,40.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.918,1.220,296.26,12.59,39.43,17.625,67.5,5.60,2.26,
run_0586,40.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,7.576,1.296,269.30,12.68,39.43,17.625,67.5,5.60,2.18,
run_0587,40.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,7.576,1.296,269.30,12.68,39.43,17.625,67.5,5.60,2.18,
run_0588,40.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.410,0.872,294.33,12.62,39.43,17.625,67.5,5.60,2.58,
run_0589,40.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.410,0.872,294.33,12.62,39.43,17.625,67.5,5.60,2.58,
run_0590,40.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,5.334,0.968,291.04,12.20,39.43,17.625,67.5,5.60,2.42,
run_0591,40.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,6.367,1.136,290.43,12.48,39.43,17.625,67.5,5.60,2.32,
run_0592,40.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.345,0.796,270.47,12.23,39.36,17.597,58.6,5.10,2.22,
run_0593,40.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.822,0.875,305.81,12.40,39.36,17.597,58.6,5.10,2.18,
run_0594,40.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,5.311,0.957,283.31,12.51,39.36,17.597,58.6,5.10,2.12,
run_0595,40.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,5.311,0.957,283.31,12.51,39.36,17.597,58.6,5.10,2.12,
run_0596,40.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.424,0.799,259.64,12.43,39.36,17.597,58.6,5.10,2.16,
run_0597,40.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.424,0.799,259.64,12.43,39.36,17.597,58.6,5.10,2.16,
run_0598,40.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,3.592,0.673,269.74,11.95,39.36,17.597,58.6,5.10,2.28,
run_0599,40.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,4.384,0.805,270.80,12.26,39.36,17.597,58.6,5.10,2.22,
run_0600,40.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,1.524,0.180,371.32,4.61,39.57,17.690,88.3,6.78,,
run_0601,40.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.559,0.185,413.38,3.85,39.57,17.690,88.3,6.78,2.20,
run_0602,40.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,1.565,0.188,352.34,3.83,39.57,17.690,88.3,6.78,2.14,
run_0603,40.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,1.565,0.188,352.34,3.83,39.57,17.690,88.3,6.78,2.14,
run_0604,40.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,1.488,0.163,540.00,5.69,39.57,17.690,88.3,6.78,,
run_0605,40.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,1.488,0.163,540.54,5.87,39.57,17.690,88.3,6.78,,
run_0606,40.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,True,collision,1.446,0.170,2260.38,9.88,39.57,17.690,88.3,6.78,2.48,
run_0607,40.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,1.511,0.179,239.34,3.01,39.57,17.690,88.3,6.78,,
run_0608,40.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.051,0.295,289.83,9.77,39.52,17.668,81.2,6.38,2.18,
run_0609,40.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.088,0.310,286.06,9.81,39.52,17.668,81.2,6.38,2.12,
run_0610,40.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,2.120,0.324,284.58,10.05,39.52,17.668,81.2,6.38,2.08,
run_0611,40.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,2.120,0.324,284.58,10.05,39.52,17.668,81.2,6.38,2.08,
run_0612,40.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,1.904,0.236,54.17,5.69,39.52,17.668,81.2,6.38,,
run_0613,40.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,1.904,0.236,54.17,5.69,39.52,17.668,81.2,6.38,,
run_0614,40.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,1.985,0.270,291.73,11.14,39.52,17.668,81.2,6.38,,
run_0615,40.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,2.056,0.297,289.90,9.78,39.52,17.668,81.2,6.38,2.18,
run_0616,40.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.067,0.804,286.30,9.53,39.47,17.646,74.2,5.98,2.28,
run_0617,40.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.028,0.929,277.29,9.48,39.47,17.646,74.2,5.98,2.12,
run_0618,40.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,5.594,1.014,254.64,9.52,39.47,17.646,74.2,5.98,2.06,
run_0619,40.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,5.594,1.014,254.64,9.52,39.47,17.646,74.2,5.98,2.06,
run_0620,40.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.422,43.72,5.73,39.47,17.646,74.2,5.98,,
run_0621,40.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.422,43.72,5.73,39.47,17.646,74.2,5.98,,
run_0622,40.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.528,55.08,4.63,39.47,17.646,74.2,5.98,,
run_0623,40.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,4.022,0.805,288.14,9.58,39.47,17.646,74.2,5.98,2.28,
run_0624,40.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.488,0.273,68.00,5.78,39.43,17.625,67.5,5.60,,
run_0625,40.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.487,0.288,83.83,5.32,39.43,17.625,67.5,5.60,,
run_0626,40.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,7.769,1.473,270.09,9.66,39.43,17.625,67.5,5.60,2.36,
run_0627,40.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,8.243,1.458,286.79,9.65,39.43,17.625,67.5,5.60,2.26,
run_0628,40.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.485,0.247,43.49,5.79,39.43,17.625,67.5,5.60,,
run_0629,40.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.485,0.247,43.49,5.79,39.43,17.625,67.5,5.60,,
run_0630,40.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.487,0.245,42.57,5.82,39.43,17.625,67.5,5.60,,
run_0631,40.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.271,42.61,5.11,39.43,17.625,67.5,5.60,,
run_0632,40.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.194,43.76,5.79,39.36,17.597,58.6,5.10,,
run_0633,40.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.488,0.212,43.77,5.36,39.36,17.597,58.6,5.10,,
